84909	31569
84909	32120
84909	37048
84909	39731
84909	48210
84909	75588
84909	83833
28659	22797
28659	34837
28659	43338
43338	328
43338	14186
43338	22458
43338	22797
43338	28659
43338	30703
43338	34837
43338	53291
43338	59620
43338	78257
37591	2942
37591	6580
37591	8318
37591	14402
37591	15793
37591	19833
37591	20374
37591	25052
37591	31086
37591	31569
37591	33124
37591	41532
37591	44426
37591	46707
37591	47929
37591	61540
37591	64394
37591	65747
37591	68231
37591	68973
37591	71947
37591	72907
37591	75748
37591	81316
37591	82349
37591	82994
37591	87064
65747	3613
65747	9797
65747	12081
65747	13250
65747	19732
65747	27348
65747	31569
65747	33539
65747	34533
65747	37048
65747	37591
65747	41168
65747	54716
65747	57809
65747	78471
595	611
595	662
595	1426
595	1656
595	3070
595	5101
595	5574
595	5732
595	6090
595	6429
595	8168
595	8371
595	8939
595	9057
595	9381
595	9935
595	11187
595	11544
595	12416
595	12735
595	13797
595	14431
595	14934
595	15104
595	16337
595	17201
595	17376
595	18198
595	18262
595	19236
595	19422
595	23106
595	23158
595	25617
595	26820
595	26986
595	26999
595	27095
595	27314
595	30344
595	31512
595	33111
595	36228
595	37280
595	38297
595	41844
595	42052
595	42739
595	43170
595	44038
595	47827
595	48014
595	48470
595	49422
595	49645
595	50556
595	50583
595	50822
595	51271
595	51879
595	53386
595	53936
595	57977
595	58121
595	58847
595	59445
595	59508
595	60453
595	61804
595	62902
595	63948
595	65387
595	66001
595	66700
595	67661
595	68715
595	69068
595	69155
595	71788
595	73171
595	73179
595	73828
595	73886
595	74244
595	74915
595	75966
595	75981
595	77063
595	77695
595	82269
595	82289
595	83133
595	84171
595	85115
595	85552
595	85842
595	89072
49422	595
49422	611
49422	996
49422	1077
49422	1234
49422	1610
49422	1851
49422	1911
49422	3257
49422	3919
49422	4023
49422	4249
49422	4450
49422	4725
49422	4966
49422	5355
49422	5363
49422	5394
49422	5790
49422	6182
49422	6429
49422	6526
49422	6777
49422	6782
49422	6852
49422	6879
49422	6999
49422	7181
49422	7369
49422	7562
49422	7613
49422	7770
49422	7913
49422	8114
49422	8168
49422	8265
49422	9057
49422	9290
49422	9681
49422	10306
49422	10326
49422	10623
49422	11279
49422	11363
49422	11481
49422	11879
49422	12011
49422	12087
49422	12172
49422	12728
49422	13097
49422	13313
49422	13495
49422	14222
49422	14274
49422	14989
49422	15419
49422	15986
49422	16320
49422	16374
49422	16822
49422	17120
49422	17202
49422	17284
49422	17583
49422	17666
49422	17912
49422	18198
49422	18976
49422	20087
49422	20217
49422	20269
49422	20378
49422	21331
49422	22394
49422	22506
49422	22664
49422	22846
49422	22850
49422	23546
49422	23828
49422	23906
49422	24056
49422	24237
49422	24338
49422	24442
49422	24487
49422	24623
49422	24866
49422	25135
49422	25730
49422	25791
49422	26762
49422	27060
49422	27716
49422	27869
49422	27919
49422	27954
49422	28271
49422	28503
49422	28873
49422	29392
49422	29585
49422	29642
49422	29724
49422	29964
49422	30344
49422	30714
49422	30769
49422	30791
49422	30796
49422	30856
49422	31002
49422	31284
49422	31512
49422	33027
49422	33111
49422	33171
49422	33458
49422	33818
49422	33923
49422	34237
49422	34337
49422	34488
49422	34665
49422	34937
49422	34942
49422	35165
49422	35168
49422	35262
49422	35642
49422	35690
49422	35744
49422	35782
49422	35913
49422	36082
49422	36334
49422	36663
49422	37068
49422	37531
49422	37650
49422	37714
49422	38631
49422	38755
49422	39017
49422	39113
49422	39317
49422	39824
49422	40942
49422	40966
49422	41208
49422	41826
49422	42093
49422	42548
49422	43356
49422	44158
49422	44529
49422	46240
49422	46339
49422	46491
49422	47202
49422	48059
49422	48121
49422	48627
49422	49483
49422	50009
49422	50181
49422	50822
49422	50935
49422	51116
49422	51208
49422	51342
49422	51649
49422	51872
49422	51879
49422	52533
49422	52618
49422	52662
49422	52834
49422	52917
49422	52977
49422	53056
49422	53426
49422	53461
49422	53637
49422	55108
49422	55881
49422	56396
49422	56670
49422	56684
49422	57336
49422	57614
49422	57647
49422	57931
49422	58021
49422	58062
49422	58290
49422	58949
49422	59041
49422	59042
49422	59131
49422	59681
49422	59907
49422	60345
49422	60500
49422	61241
49422	61440
49422	61530
49422	62262
49422	62499
49422	62998
49422	63568
49422	63948
49422	64870
49422	65349
49422	65623
49422	65933
49422	66024
49422	66087
49422	66142
49422	67051
49422	67266
49422	67624
49422	67625
49422	67877
49422	67899
49422	68014
49422	68068
49422	68388
49422	69494
49422	70276
49422	70823
49422	70944
49422	70965
49422	71104
49422	71719
49422	71788
49422	71959
49422	72090
49422	73099
49422	73754
49422	73854
49422	74557
49422	74955
49422	75238
49422	75297
49422	75845
49422	76219
49422	76580
49422	77122
49422	78196
49422	78567
49422	78857
49422	78891
49422	79513
49422	79687
49422	79943
49422	80234
49422	82095
49422	82211
49422	82253
49422	82277
49422	82290
49422	82702
49422	82744
49422	82754
49422	83084
49422	83133
49422	83152
49422	83340
49422	83728
49422	83732
49422	83839
49422	83852
49422	83953
49422	84171
49422	84314
49422	84525
49422	84544
49422	84581
49422	85219
49422	85264
49422	85482
49422	88028
49422	88290
49422	88830
49422	88942
63948	253
63948	595
63948	2148
63948	3424
63948	3919
63948	3946
63948	4249
63948	5622
63948	5873
63948	6879
63948	7181
63948	7913
63948	9311
63948	10199
63948	10266
63948	10683
63948	10956
63948	11319
63948	13649
63948	14321
63948	14737
63948	15223
63948	16175
63948	16341
63948	16961
63948	17284
63948	18188
63948	18291
63948	18419
63948	19085
63948	19269
63948	19805
63948	20119
63948	20269
63948	20494
63948	21169
63948	22179
63948	23905
63948	24635
63948	24741
63948	27581
63948	27716
63948	28561
63948	28761
63948	28927
63948	29156
63948	30574
63948	31284
63948	31512
63948	31765
63948	32493
63948	32856
63948	32942
63948	34241
63948	34821
63948	34937
63948	35021
63948	35642
63948	36663
63948	37068
63948	37714
63948	37722
63948	38270
63948	38846
63948	39113
63948	40942
63948	44158
63948	46203
63948	47040
63948	47041
63948	47202
63948	47249
63948	47828
63948	48908
63948	48964
63948	49282
63948	49407
63948	49422
63948	51514
63948	52615
63948	52662
63948	52948
63948	53971
63948	55881
63948	56957
63948	57260
63948	57375
63948	59681
63948	61440
63948	62141
63948	62300
63948	62571
63948	62844
63948	63819
63948	66142
63948	66411
63948	67339
63948	68055
63948	69783
63948	71314
63948	72224
63948	72297
63948	73117
63948	74955
63948	75297
63948	76328
63948	80002
63948	81600
63948	82320
63948	82377
63948	83206
63948	84825
63948	85455
63948	85486
63948	86537
63948	88290
63948	89193
41168	2292
41168	6226
41168	11556
41168	12411
41168	14404
41168	15409
41168	18857
41168	19178
41168	24170
41168	25442
41168	30640
41168	35895
41168	37096
41168	42860
41168	46047
41168	65684
41168	65747
41168	70799
41168	73045
41168	75588
41168	78736
41168	80192
41168	80733
41168	80985
41168	81316
41168	84809
24170	10553
24170	12857
24170	17387
24170	28618
24170	35895
24170	41168
24170	73252
24170	78736
24170	80733
24170	84809
84809	9955
84809	13900
84809	24170
84809	32153
84809	39378
84809	41168
84809	45317
84809	45331
84809	47194
84809	48834
84809	60592
84809	61602
84809	71269
84809	73045
84809	75359
84809	80733
46432	730
46432	1115
46432	1234
46432	2885
46432	3959
46432	4450
46432	5101
46432	5394
46432	5787
46432	8508
46432	10199
46432	10323
46432	13734
46432	15644
46432	17032
46432	20148
46432	21627
46432	23199
46432	25791
46432	27144
46432	27660
46432	29392
46432	29415
46432	30674
46432	36849
46432	37867
46432	40046
46432	43649
46432	44427
46432	44435
46432	48203
46432	49053
46432	54336
46432	54806
46432	57397
46432	67444
46432	73541
46432	73560
46432	74899
46432	77500
46432	79210
46432	84520
46432	87315
46432	88221
16125	33923
16125	38095
16125	72469
16125	73613
16125	83726
33923	253
33923	611
33923	731
33923	1077
33923	1234
33923	1610
33923	1851
33923	1911
33923	2007
33923	2373
33923	2381
33923	2416
33923	2701
33923	3257
33923	3919
33923	3946
33923	4249
33923	4450
33923	4725
33923	4966
33923	5355
33923	5363
33923	5394
33923	5790
33923	5873
33923	6182
33923	6429
33923	6526
33923	6777
33923	6782
33923	6852
33923	6854
33923	6879
33923	7181
33923	7369
33923	7562
33923	7770
33923	7913
33923	8114
33923	8168
33923	8265
33923	8522
33923	8695
33923	9057
33923	9290
33923	9680
33923	9681
33923	10288
33923	10306
33923	10326
33923	10450
33923	10463
33923	10864
33923	11279
33923	11363
33923	11539
33923	11879
33923	11987
33923	12087
33923	12728
33923	13097
33923	13313
33923	13495
33923	14222
33923	14274
33923	14989
33923	15347
33923	15419
33923	15986
33923	16125
33923	16320
33923	16374
33923	16822
33923	17120
33923	17138
33923	17149
33923	17202
33923	17284
33923	17583
33923	17666
33923	17912
33923	18198
33923	18291
33923	18976
33923	19163
33923	20087
33923	20117
33923	20217
33923	20269
33923	20378
33923	21331
33923	21566
33923	21629
33923	22394
33923	22506
33923	22664
33923	22846
33923	22850
33923	23259
33923	23828
33923	23906
33923	24237
33923	24338
33923	24442
33923	24623
33923	24866
33923	25135
33923	25730
33923	25791
33923	26762
33923	27060
33923	27716
33923	27848
33923	27919
33923	27954
33923	28271
33923	28873
33923	29392
33923	29478
33923	29585
33923	29642
33923	29964
33923	30344
33923	30769
33923	30791
33923	30796
33923	30856
33923	31002
33923	31284
33923	31512
33923	31755
33923	33027
33923	33111
33923	33171
33923	33458
33923	33484
33923	33818
33923	34237
33923	34337
33923	34488
33923	34489
33923	34665
33923	34937
33923	34942
33923	35165
33923	35168
33923	35262
33923	35569
33923	35642
33923	35690
33923	35744
33923	35782
33923	35913
33923	36058
33923	36082
33923	36334
33923	36648
33923	36663
33923	36720
33923	37068
33923	37531
33923	37650
33923	37714
33923	38095
33923	38755
33923	38846
33923	39017
33923	39113
33923	39317
33923	39824
33923	40942
33923	40966
33923	41208
33923	41826
33923	42179
33923	42232
33923	42276
33923	42548
33923	43356
33923	44059
33923	44158
33923	44529
33923	46240
33923	46339
33923	47202
33923	48059
33923	48121
33923	48627
33923	49422
33923	49483
33923	50009
33923	50181
33923	50546
33923	50822
33923	50935
33923	51116
33923	51208
33923	51342
33923	51649
33923	51848
33923	51872
33923	51879
33923	52618
33923	52662
33923	52834
33923	52917
33923	52977
33923	53056
33923	53426
33923	53461
33923	53637
33923	53914
33923	55108
33923	55881
33923	56396
33923	56684
33923	57336
33923	57626
33923	57647
33923	57931
33923	58021
33923	58062
33923	58290
33923	58295
33923	58835
33923	58949
33923	59041
33923	59131
33923	59681
33923	59907
33923	60345
33923	60622
33923	61241
33923	61363
33923	61440
33923	61530
33923	61651
33923	62141
33923	62262
33923	62499
33923	62998
33923	63568
33923	64870
33923	65349
33923	65498
33923	65933
33923	66024
33923	66087
33923	66142
33923	67051
33923	67266
33923	67624
33923	67625
33923	67877
33923	68014
33923	68068
33923	68388
33923	69794
33923	70276
33923	70528
33923	70700
33923	70823
33923	70944
33923	70965
33923	71719
33923	71788
33923	71959
33923	72297
33923	72445
33923	72469
33923	73099
33923	73613
33923	73754
33923	73854
33923	74557
33923	74955
33923	75107
33923	75238
33923	75297
33923	75845
33923	76580
33923	77122
33923	77967
33923	78005
33923	78196
33923	78442
33923	78567
33923	78891
33923	79687
33923	79898
33923	80075
33923	80234
33923	82095
33923	82211
33923	82212
33923	82253
33923	82277
33923	82290
33923	82409
33923	82702
33923	82744
33923	82754
33923	83133
33923	83152
33923	83340
33923	83726
33923	83736
33923	83769
33923	83883
33923	84171
33923	84314
33923	84525
33923	84544
33923	84581
33923	85219
33923	85264
33923	85482
33923	87377
33923	88028
33923	88290
33923	88830
33923	88942
72469	16125
72469	33923
72469	38095
72469	73613
72469	83726
73613	16125
73613	33923
73613	38095
73613	60967
73613	72469
73613	83726
83726	253
83726	731
83726	1067
83726	2007
83726	2373
83726	2381
83726	2701
83726	3919
83726	3946
83726	4249
83726	4450
83726	5101
83726	5355
83726	5873
83726	6090
83726	6854
83726	8024
83726	8168
83726	8522
83726	8695
83726	9680
83726	10288
83726	10450
83726	10463
83726	10532
83726	11539
83726	11987
83726	13313
83726	15030
83726	15347
83726	15919
83726	16125
83726	16320
83726	17120
83726	17138
83726	17149
83726	18291
83726	19455
83726	20115
83726	20143
83726	20148
83726	21566
83726	21629
83726	23259
83726	24091
83726	25791
83726	27848
83726	29392
83726	29478
83726	29696
83726	32424
83726	32628
83726	33111
83726	33484
83726	33818
83726	33923
83726	34245
83726	34337
83726	34489
83726	35569
83726	35744
83726	38095
83726	38171
83726	39317
83726	40845
83726	41773
83726	42179
83726	42232
83726	42276
83726	42799
83726	44158
83726	48059
83726	50546
83726	50935
83726	51848
83726	52662
83726	52977
83726	53914
83726	54717
83726	55881
83726	57336
83726	57626
83726	57924
83726	57931
83726	58295
83726	58835
83726	59131
83726	59681
83726	61241
83726	61363
83726	61440
83726	61651
83726	62141
83726	62262
83726	63746
83726	65302
83726	65498
83726	65619
83726	66087
83726	66142
83726	66219
83726	66529
83726	66700
83726	67624
83726	69877
83726	70528
83726	70970
83726	72445
83726	72469
83726	73613
83726	73854
83726	74344
83726	75107
83726	75149
83726	76697
83726	77500
83726	78005
83726	78441
83726	78442
83726	79898
83726	80075
83726	80619
83726	82212
83726	82409
83726	83133
83726	83490
83726	83652
83726	83736
83726	83769
83726	83883
83726	83994
83726	84778
83726	84841
83726	85552
83726	85959
83726	87377
83726	87468
83726	88221
18068	131
18068	1363
18068	1610
18068	1691
18068	1813
18068	2192
18068	2793
18068	3362
18068	3422
18068	3737
18068	4188
18068	4500
18068	5394
18068	5574
18068	7852
18068	8168
18068	8353
18068	8508
18068	12164
18068	12712
18068	13097
18068	13198
18068	13642
18068	15644
18068	15986
18068	17284
18068	17373
18068	18110
18068	19085
18068	23582
18068	24866
18068	25730
18068	28042
18068	28271
18068	29392
18068	29813
18068	30344
18068	33111
18068	33236
18068	35133
18068	35642
18068	35895
18068	36032
18068	36228
18068	36849
18068	37101
18068	38171
18068	38297
18068	39017
18068	39314
18068	39797
18068	39913
18068	40046
18068	40966
18068	42232
18068	42276
18068	42734
18068	43863
18068	45698
18068	47249
18068	47529
18068	49335
18068	49483
18068	50216
18068	50582
18068	50822
18068	51649
18068	52192
18068	52917
18068	53056
18068	53222
18068	53535
18068	53637
18068	53730
18068	54405
18068	55357
18068	56131
18068	56482
18068	56631
18068	56762
18068	57068
18068	58620
18068	58733
18068	58991
18068	59858
18068	60470
18068	60500
18068	60978
18068	61585
18068	62598
18068	63881
18068	64967
18068	65121
18068	65988
18068	66001
18068	66224
18068	66261
18068	67790
18068	67832
18068	67849
18068	71788
18068	75297
18068	75400
18068	78341
18068	79185
18068	79925
18068	81913
18068	81937
18068	82481
18068	82534
18068	84171
18068	84491
18068	85733
18068	85739
18068	86347
18068	86397
18068	88221
25730	131
25730	611
25730	1077
25730	1234
25730	1610
25730	1851
25730	1911
25730	2932
25730	3257
25730	3919
25730	4450
25730	4725
25730	4966
25730	5109
25730	5363
25730	5394
25730	5790
25730	6182
25730	6429
25730	6526
25730	6777
25730	6782
25730	6852
25730	6879
25730	7181
25730	7369
25730	7562
25730	7770
25730	7913
25730	8114
25730	8168
25730	8265
25730	8353
25730	8480
25730	8508
25730	9057
25730	9290
25730	9319
25730	9681
25730	9936
25730	10288
25730	10306
25730	10326
25730	10329
25730	10450
25730	10970
25730	11279
25730	11363
25730	11602
25730	11879
25730	12087
25730	12712
25730	12728
25730	13097
25730	13198
25730	13313
25730	13449
25730	13495
25730	13510
25730	14222
25730	14274
25730	14527
25730	14596
25730	14989
25730	15419
25730	15644
25730	15986
25730	16007
25730	16320
25730	16374
25730	17120
25730	17202
25730	17284
25730	17583
25730	17628
25730	17666
25730	17912
25730	18068
25730	18110
25730	18198
25730	18291
25730	18976
25730	19085
25730	19918
25730	20087
25730	20117
25730	20217
25730	20269
25730	20378
25730	20545
25730	21331
25730	21372
25730	21566
25730	21634
25730	22394
25730	22506
25730	22664
25730	22846
25730	22850
25730	23723
25730	23800
25730	23828
25730	23906
25730	24237
25730	24289
25730	24338
25730	24442
25730	24623
25730	24866
25730	24904
25730	25135
25730	25791
25730	26499
25730	26762
25730	26999
25730	27060
25730	27716
25730	27919
25730	27954
25730	28042
25730	28143
25730	28271
25730	28873
25730	29301
25730	29392
25730	29585
25730	29642
25730	29964
25730	30344
25730	30769
25730	30791
25730	30796
25730	30856
25730	31002
25730	31284
25730	31512
25730	31978
25730	33027
25730	33111
25730	33171
25730	33458
25730	33818
25730	33923
25730	34237
25730	34337
25730	34488
25730	34617
25730	34665
25730	34937
25730	34942
25730	35165
25730	35168
25730	35262
25730	35490
25730	35642
25730	35690
25730	35744
25730	35782
25730	35913
25730	36082
25730	36334
25730	36663
25730	37008
25730	37068
25730	37531
25730	37625
25730	37650
25730	37714
25730	38651
25730	38755
25730	39017
25730	39113
25730	39242
25730	39317
25730	39824
25730	39913
25730	40577
25730	40835
25730	40942
25730	40966
25730	41208
25730	41465
25730	41611
25730	41826
25730	42179
25730	42232
25730	42276
25730	42548
25730	42715
25730	43356
25730	44034
25730	44073
25730	44158
25730	44529
25730	44664
25730	46240
25730	46339
25730	46491
25730	47202
25730	47582
25730	48121
25730	48627
25730	49422
25730	49483
25730	50009
25730	50181
25730	50582
25730	50822
25730	50935
25730	51116
25730	51208
25730	51342
25730	51649
25730	51872
25730	51879
25730	52618
25730	52662
25730	52834
25730	52917
25730	52977
25730	53056
25730	53426
25730	53461
25730	53548
25730	53637
25730	53729
25730	53730
25730	54185
25730	54405
25730	55108
25730	55357
25730	55798
25730	56396
25730	56684
25730	56762
25730	57068
25730	57336
25730	58021
25730	58062
25730	58290
25730	58620
25730	58733
25730	58949
25730	59041
25730	59131
25730	59326
25730	59907
25730	60278
25730	60345
25730	60470
25730	60622
25730	60978
25730	61241
25730	61530
25730	62262
25730	62499
25730	62598
25730	62998
25730	63136
25730	63161
25730	63568
25730	63788
25730	64300
25730	64766
25730	64870
25730	65121
25730	65300
25730	65349
25730	65794
25730	65933
25730	65988
25730	66024
25730	66087
25730	66142
25730	66161
25730	66224
25730	66261
25730	66700
25730	67051
25730	67266
25730	67341
25730	67624
25730	67625
25730	67790
25730	67832
25730	67849
25730	67877
25730	68014
25730	68068
25730	68388
25730	68662
25730	68970
25730	70276
25730	70727
25730	70773
25730	70823
25730	70824
25730	70942
25730	70943
25730	70944
25730	70965
25730	71508
25730	71662
25730	71713
25730	71719
25730	71788
25730	71959
25730	72445
25730	73099
25730	73754
25730	73854
25730	74557
25730	74955
25730	75238
25730	75297
25730	75400
25730	75491
25730	75635
25730	75845
25730	76580
25730	77086
25730	77122
25730	77732
25730	77785
25730	78196
25730	78341
25730	78567
25730	78891
25730	79389
25730	79687
25730	80109
25730	80234
25730	80773
25730	81032
25730	82095
25730	82211
25730	82253
25730	82277
25730	82290
25730	82481
25730	82534
25730	82702
25730	82744
25730	82754
25730	83133
25730	83152
25730	83303
25730	83340
25730	83734
25730	83809
25730	84171
25730	84314
25730	84491
25730	84525
25730	84544
25730	84581
25730	85072
25730	85078
25730	85219
25730	85264
25730	85276
25730	85482
25730	85728
25730	87071
25730	87239
25730	87694
25730	88028
25730	88290
25730	88830
25730	88896
25730	88942
25730	88973
4420	939
4420	1063
4420	1813
4420	3362
4420	3422
4420	3484
4420	5145
4420	6145
4420	6434
4420	7495
4420	7813
4420	9886
4420	9905
4420	10623
4420	10957
4420	11051
4420	11346
4420	11548
4420	12164
4420	12665
4420	14715
4420	15307
4420	15492
4420	16117
4420	16464
4420	16612
4420	17284
4420	19277
4420	20120
4420	20769
4420	21338
4420	21671
4420	21967
4420	22311
4420	23222
4420	23398
4420	23536
4420	23691
4420	24377
4420	24393
4420	25442
4420	26462
4420	28271
4420	28873
4420	29147
4420	29392
4420	29696
4420	29954
4420	30769
4420	30796
4420	30856
4420	30954
4420	31705
4420	31763
4420	32021
4420	34614
4420	34858
4420	35273
4420	36032
4420	36228
4420	36300
4420	36849
4420	36886
4420	36997
4420	37187
4420	38192
4420	38383
4420	39113
4420	40969
4420	41494
4420	42664
4420	43170
4420	43583
4420	44916
4420	45067
4420	45406
4420	45746
4420	47141
4420	47249
4420	47529
4420	48934
4420	50307
4420	50321
4420	51156
4420	51974
4420	52245
4420	53065
4420	54104
4420	55442
4420	55659
4420	56012
4420	56435
4420	57260
4420	57375
4420	57397
4420	58733
4420	58854
4420	59445
4420	59506
4420	61218
4420	61281
4420	62300
4420	62421
4420	62844
4420	63285
4420	63849
4420	64330
4420	64437
4420	65619
4420	66211
4420	66700
4420	67313
4420	67790
4420	67957
4420	69300
4420	70201
4420	70569
4420	71846
4420	71948
4420	72651
4420	75149
4420	75564
4420	75787
4420	75966
4420	76474
4420	77047
4420	78341
4420	78895
4420	79249
4420	81033
4420	81902
4420	83206
4420	84206
4420	84738
4420	85202
4420	85472
4420	85640
4420	87420
4420	87464
4420	87562
4420	88221
4420	88290
4420	88436
4420	88657
4420	88898
4420	89072
6145	1813
6145	4420
6145	5101
6145	8208
6145	8834
6145	9066
6145	11896
6145	16269
6145	19927
6145	23222
6145	28271
6145	29392
6145	30796
6145	31705
6145	36228
6145	36980
6145	37353
6145	40514
6145	43653
6145	47249
6145	51217
6145	57260
6145	57375
6145	57924
6145	58620
6145	59506
6145	61281
6145	64437
6145	69877
6145	73252
6145	73692
6145	74309
6145	78441
6145	79249
6145	85202
6145	85238
6145	85472
6145	85552
6145	89072
29392	611
29392	730
29392	939
29392	1077
29392	1234
29392	1403
29392	1547
29392	1610
29392	1813
29392	1851
29392	1911
29392	3257
29392	3422
29392	3919
29392	4420
29392	4450
29392	4725
29392	4966
29392	5101
29392	5145
29392	5363
29392	5394
29392	5576
29392	5790
29392	6145
29392	6182
29392	6429
29392	6526
29392	6777
29392	6782
29392	6852
29392	6879
29392	7181
29392	7369
29392	7562
29392	7770
29392	7913
29392	8114
29392	8168
29392	8208
29392	8265
29392	9057
29392	9066
29392	9290
29392	9381
29392	9681
29392	10306
29392	10323
29392	10326
29392	10755
29392	10956
29392	11279
29392	11363
29392	11879
29392	12087
29392	12665
29392	12728
29392	12857
29392	13097
29392	13313
29392	13495
29392	14222
29392	14274
29392	14989
29392	15030
29392	15419
29392	15919
29392	15986
29392	16038
29392	16203
29392	16269
29392	16320
29392	16374
29392	17120
29392	17202
29392	17284
29392	17583
29392	17666
29392	17912
29392	18068
29392	18198
29392	18976
29392	19085
29392	19377
29392	19927
29392	20087
29392	20143
29392	20148
29392	20217
29392	20269
29392	20378
29392	20769
29392	21288
29392	21331
29392	22394
29392	22506
29392	22664
29392	22846
29392	22850
29392	23199
29392	23222
29392	23828
29392	23906
29392	24237
29392	24338
29392	24442
29392	24551
29392	24623
29392	24713
29392	24866
29392	25135
29392	25730
29392	25791
29392	26009
29392	26101
29392	26762
29392	27060
29392	27716
29392	27919
29392	27954
29392	28271
29392	28761
29392	28873
29392	29147
29392	29585
29392	29642
29392	29964
29392	30080
29392	30344
29392	30574
29392	30769
29392	30791
29392	30796
29392	30856
29392	31002
29392	31053
29392	31284
29392	31512
29392	31705
29392	31763
29392	31920
29392	32292
29392	32316
29392	32523
29392	33027
29392	33111
29392	33171
29392	33458
29392	33818
29392	33923
29392	34237
29392	34337
29392	34488
29392	34614
29392	34665
29392	34937
29392	34942
29392	35165
29392	35168
29392	35262
29392	35642
29392	35690
29392	35744
29392	35782
29392	35913
29392	36082
29392	36228
29392	36334
29392	36663
29392	36693
29392	36980
29392	36997
29392	37068
29392	37353
29392	37531
29392	37650
29392	37714
29392	38171
29392	38755
29392	39017
29392	39113
29392	39317
29392	39824
29392	40597
29392	40942
29392	40966
29392	41208
29392	41321
29392	41826
29392	42548
29392	42664
29392	43356
29392	43653
29392	44158
29392	44529
29392	45067
29392	45462
29392	45589
29392	46234
29392	46240
29392	46339
29392	46432
29392	46775
29392	47202
29392	47249
29392	47920
29392	48121
29392	48627
29392	48934
29392	49335
29392	49422
29392	49483
29392	49744
29392	50009
29392	50181
29392	50311
29392	50822
29392	50935
29392	51116
29392	51156
